Datetime,K,D,med
20230424 162000,16.666666666666668,58.200164554270565,0.3675664919433118
20230424 162100,16.666666666666668,57.34480590916234,0.3675454280722189
20230424 162200,16.666666666666668,56.5040075436115,0.3675248495437778
20230424 162300,16.666666666666668,55.67776945761804,0.3675047563579887
20230424 162400,16.666666666666668,54.86609165118192,0.3674851485148514
20230424 162500,16.666666666666668,54.06897412430319,0.3674660260143662
20230424 162600,16.666666666666668,53.2831812593024,0.3674471947194719
20230424 162700,16.666666666666668,52.50709524733986,0.3674285575616385
20230424 162800,16.666666666666668,51.74071608841557,0.36741011454086603
20230424 162900,16.666666666666668,50.985661591369215,0.3673919627256845
20230424 163000,16.666666666666668,50.24193175620083,0.36737410211609406
20230424 163100,16.666666666666668,49.50952658291039,0.3673565327120949
20230424 163200,16.666666666666668,48.78844607149791,0.36733925451368676
20230424 163300,16.666666666666668,48.07869022196337,0.3673222675208697
20230424 163400,16.666666666666668,47.380259034306796,0.36730557173364387
20230424 163500,16.666666666666668,46.693152508528165,0.3672891671520094
20230424 163600,16.666666666666668,46.01737064462748,0.3672730537759659
20230424 163700,16.666666666666668,45.35291344260476,0.3672572316055133
20230424 163800,16.666666666666668,44.69978090245999,0.36724170064065215
20230424 163900,16.666666666666668,44.057002338889355,0.36722646088138217
20230424 164000,16.666666666666668,43.42263638128519,0.3672114152591729
20230424 164100,16.666666666666668,42.796683029647504,0.36719656377402443
20230424 164200,16.666666666666668,42.1791422839763,0.3671819064259368
20230424 164300,16.666666666666668,41.571955514879214,0.3671675402834403
20230424 164400,0.0,40.6463839661277,0.3671435643564357
20230424 164500,0.0,39.73246064102209,0.36711987963502235
20230424 164600,0.0,38.83212691017001,0.3670965831877307
20230424 164700,0.0,37.945382773571474,0.36707367501456034
20230424 164800,0.0,37.07222823122649,0.36705115511551156
20230424 164900,0.0,36.212663283135036,0.36702902349058447
20230424 165000,0.0,35.36668792929713,0.3670072801397788
20230424 165100,0.0,34.53430216971277,0.36697612114152595
20230424 165200,0.0,33.71550600438195,0.366945447485925
20230424 165300,0.0,32.91029943330467,0.3669152591729761
20230424 165400,0.0,32.11868245648095,0.36688555620267904
20230424 165500,0.0,31.332889591480157,0.36685595030091234
20230424 165600,0.0,30.552920838302324,0.3668264414676761
20230424 165700,0.0,29.778776196947426,0.3667970297029703
20230424 165800,0.0,29.010455667415478,0.3667677150067949
20230424 165900,0.0,28.247959249706486,0.36673849737914976
20230424 170000,0.0,27.491286943820434,0.36669957289846644
20230424 170100,0.0,26.740438749757327,0.3666608425548438
20230424 170200,0.0,25.99541466751717,0.36662230634828197
20230424 170300,0.0,25.256214697099963,0.3665839642787808
20230424 170400,0.0,24.526721579721,0.36654601048340124
20230424 170500,0.0,23.806935315380272,0.3665084449621433
20230424 170600,0.0,23.0968559040778,0.3664712677150067
20230424 170700,0.0,22.396483345813575,0.3664344787419918
20230424 170800,0.0,21.70581764058759,0.3663980780430983
20230424 170900,0.0,21.024858788399847,0.36636206561832635
20230424 171000,0.0,20.353606789250357,0.36632644146767607
20230424 171100,0.0,19.692061643139105,0.3662912055911473
20230424 171200,0.0,19.040223350066096,0.36625635798874
20230424 171300,0.0,18.400033280638986,0.3662219957289847
20230424 171400,0.0,17.771491434857776,0.36618811881188124
20230424 171500,0.0,17.154597812722447,0.36615472723742976
20230424 171600,25.0,17.039548492664395,0.36614142884876727
20230424 171700,25.0,16.931293969733108,0.366128421665696
20230424 171800,50.0,17.32003032235997,0.3661353135313532
20230424 171900,25.0,17.2205119671631,0.3661226946224034
20230424 172000,50.0,17.61798448752438,0.366129974762182
20230424 172100,50.0,18.017398378493315,0.36613735197049113
20230424 172200,75.0,18.908949718501262,0.3661644340904679
20230424 172300,50.0,19.307392924166365,0.3661718112987769
20230424 172400,50.0,19.70777750043912,0.36617928557561635
20230424 172500,12.5,19.368985217849517,0.36615715395068915
20230424 172600,12.5,19.033590333823295,0.3661351193942924
20230424 172700,12.5,18.701592848360466,0.36611318190642594
20230424 172800,12.5,18.37299276146102,0.36609134148708994
20230424 172900,12.5,18.055555555555554,0.3660699864104058
20230424 173000,0.0,17.50418319142839,0.36603931275480495
20230424 173100,0.0,16.966400421554763,0.36600922151038634
20230424 173200,0.0,16.442207245934675,0.36597971267715007
20230424 173300,0.0,15.931603664568136,0.3659507862550961
20230424 173400,0.0,15.434589677455138,0.36592244224422443
20230424 173500,0.0,14.951165284595687,0.36589468064453495
20230424 173600,0.0,14.481330485989778,0.3658675014560279
20230424 173700,37.5,14.760379399284467,0.365870316443409
20230424 173800,37.5,15.045737767054016,0.3658734226363812
20230424 173900,37.5,15.337405589298427,0.36587682003494454
20230424 174000,37.5,15.63288681809357,0.3658805086390991
20230424 174100,50.0,16.177279492655146,0.3658942923704134
20230424 174200,50.0,16.723058860507898,0.36590827023878864
20230424 174300,50.0,17.270224921651828,0.36592244224422443
20230424 174400,50.0,17.81877767608694,0.36593680838672105
20230424 174500,50.0,18.368717123813223,0.36595136866627853
20230424 174600,50.0,18.908949718501262,0.36596573480877514
20230424 174700,50.0,19.439475460151055,0.36597990681421094
20230424 174800,50.0,19.960294348762606,0.36599388468258603
20230424 174900,50.0,20.471406384335914,0.36600766841390026
20230424 175000,50.0,20.989451886365107,0.36602184041933605
20230424 175100,50.0,21.51443085485019,0.3660364006988934
20230424 175200,50.0,22.04911667637352,0.3660513492525723
20230424 175300,50.0,22.593509350935093,0.3660666860803728
20230424 175400,12.5,22.412314760887853,0.3660529994175889
20230424 175500,12.5,22.248107163657544,0.3660399922345177
20230424 175600,12.5,22.10088655924416,0.3660276645311591
20230424 175700,12.5,21.970652947647704,0.36601601630751307
20230424 175800,16.666666666666668,21.93910567527341,0.36600504756357993
20230424 175900,16.666666666666668,21.92373649129619,0.36599475829935935
20230424 180000,16.666666666666668,21.90836730731897,0.3659846631721996
20230424 180100,16.666666666666668,21.892998123341748,0.3659747621821006
20230424 180200,66.66666666666667,22.858021096227272,0.3659944670937682
20230424 180300,66.66666666666667,23.813337216074547,0.36601407493690524
20230424 180400,16.666666666666668,23.778554326020835,0.36600417394680623
20230424 180500,16.666666666666668,23.743771435967126,0.365994467093768
20230424 180600,16.666666666666668,23.708988545913414,0.36598495437779044
20230424 180700,16.666666666666668,23.6742056558597,0.3659756357988737
20230424 180800,16.666666666666668,23.639422765805993,0.3659665113570178
20230424 180900,16.666666666666668,23.60463987575228,0.36595758105222265
20230424 181000,16.666666666666668,23.569856985698568,0.3659488448844883
20230424 181100,16.666666666666668,23.53507409564486,0.36594030285381474
20230424 181200,16.666666666666668,23.500291205591147,0.365931954960202
20230424 181300,50.0,24.119103086779266,0.36594340904678724
20230424 181400,50.0,24.731443732608557,0.3659548631333724
20230424 181500,50.0,25.337313143079015,0.36596631721995754
20230424 181600,50.0,25.936711318190643,0.36597777130654274
20230424 181700,50.0,26.52963825794344,0.36598922539312795
20230424 181800,50.0,27.11609396233741,0.366000679479713
20230424 181900,50.0,27.69607843137255,0.3660121335662981
20230424 182000,50.0,28.269591665048857,0.36602358765288323
20230424 182100,50.0,28.836633663366335,0.36603504173946816
20230424 182200,50.0,29.397204426324986,0.36604649582605325
20230424 182300,50.0,29.951303953924803,0.3660579499126384
20230424 182400,50.0,30.498932246165793,0.3660694039992235
20230424 182500,50.0,31.040089303047953,0.3660808580858086
20230424 182600,50.0,31.571539506891867,0.36609221510386325
20230424 182700,50.0,32.09328285769753,0.36610347505338753
20230424 182800,16.666666666666668,31.95172458422313,0.3660950300912443
20230424 182900,16.666666666666668,31.806930693069308,0.3660866821976314
20230424 183000,16.666666666666668,31.658901184236072,0.3660784313725489
20230424 183100,16.666666666666668,31.50763605772342,0.3660702776159969
20230424 183200,16.666666666666668,31.353135313531354,0.366062220927975
20230424 183300,16.666666666666668,31.19539895165987,0.36605416423995335
20230424 183400,16.666666666666668,31.034426972108978,0.3660461075519316
20230424 183500,16.666666666666668,30.870219374878666,0.3660380508639099
20230424 183600,16.666666666666668,30.702776159968938,0.36602999417588816
20230424 183700,16.666666666666668,30.532097327379798,0.3660219374878665
20230424 183800,16.666666666666668,30.35818287711124,0.36601388079984476
20230424 183900,16.666666666666668,30.18103280916327,0.3660058241118231
20230424 184000,16.666666666666668,30.00064712353588,0.36599776742380136
20230424 184600,16.666666666666668,29.81702582022908,0.3659897107357797
20230425 100100,66.66666666666667,30.61056105610561,0.36601096874393335
20230425 100200,100.0,32.04474859250631,0.36606125024267155
20230425 100300,57.142857142857146,32.61918628837674,0.3660814404969911
20230425 100400,71.42857142857143,33.46264248273567,0.3661110463987577
20230425 100500,100.0,34.85245583381868,0.36618918656571564
20230425 100600,80.0,35.8306986160801,0.36624674820423236
20230425 100700,70.0,36.59733200210778,0.36629372937293736
20230425 100800,100.0,37.938611087999554,0.36636944282663586
20230425 100900,80.0,38.86831960506975,0.3664245777518929
20230425 101000,40.0,38.99818343178856,0.36643972044263257
20230425 101100,80.0,39.90459550156696,0.3664936905455253
20230425 101200,90.0,40.99155503785673,0.3665566880217434
20230425 101300,60.0,41.472806944560006,0.3665894001164822
20230425 101400,90.0,42.53064592173504,0.36665094156474476
20230425 101500,100.0,43.76709099481377,0.36672141331780234
20230425 101600,80.0,44.591965499070916,0.36677130654241896
20230425 101700,100.0,45.79831932773109,0.36684022519899057
20230425 101800,70.0,46.40187758271625,0.3668789555426131
20230425 101900,70.0,47.00155309648612,0.36691739468064466
20230425 102000,70.0,47.59249244252157,0.3669553484760242
20230425 102100,60.0,47.98347061596916,0.36698320714424393
20230425 102200,60.0,48.37250741880911,0.36701087167540297
20230425 102300,50.0,48.56837784618798,0.3670287322849934
20230425 102400,50.0,48.76424827356686,0.3670464958260534
20230425 102500,50.0,48.96011870094572,0.3670641622985831
20230425 102600,50.0,49.14870898854591,0.36708144049699115
20230425 102700,50.0,49.33001913636742,0.3670983304212775
20230425 102800,50.0,49.50404914441024,0.3671148320714426
20230425 102900,50.0,49.67079901267437,0.36713094544748603
20230425 103000,50.0,49.830268741159834,0.36714667054940786
20230425 103100,50.0,49.98003161660704,0.3671619103086779
20230425 103200,50.0,50.120087639016,0.36717666472529603
20230425 103300,50.0,50.25043680838672,0.3671909337992622
20230425 103400,50.0,50.371079124719195,0.36720471753057654
20230425 103500,50.0,50.48201458801342,0.3672180159192389
20230425 103600,44.44444444444444,50.474310736395765,0.36723082896524945
20230425 103700,0.0,49.586518875977234,0.36716472529605904
20230425 103800,0.0,48.70600715533738,0.3670992040380509
20230425 103900,0.0,47.832775574476216,0.3670342651912251
20230425 104000,0.0,46.966824133393736,0.3669699087555815
20230425 104100,15.384615384615385,46.40981195727847,0.36692574257425753
20230425 104200,0.0,45.55786078500114,0.36686245389244815
20230425 104300,15.384615384615385,45.01727559095061,0.3668194525334887
20230425 104400,23.076923076923077,44.63424008852081,0.3667867404387499
20230425 104500,38.46153846153846,44.558090478300144,0.3667740244612697
20230425 104600,38.46153846153846,44.4841809110883,0.3667615026208504
20230425 104700,38.46153846153846,44.41251138688529,0.3667491749174919
20230425 104800,38.46153846153846,44.34308190569111,0.36673704135119395
20230425 104900,38.46153846153846,44.27589246750574,0.366725101921957
20230425 105000,38.46153846153846,44.210943072329215,0.36671335662978066
20230425 105100,38.46153846153846,44.1482337201615,0.36670180547466524
20230425 105200,38.46153846153846,44.08776441100262,0.3666904484566105
20230425 105300,38.46153846153846,44.02953514485255,0.36667928557561646
20230425 105400,38.46153846153846,43.97354592171133,0.3666683168316833
20230425 105500,38.46153846153846,43.912516601800235,0.3666572510192197
20230425 105600,38.46153846153846,43.84644718511929,0.3666460881382256
20230425 105700,38.46153846153846,43.77533767166848,0.3666348281887013
20230425 105800,38.46153846153846,43.69918806144781,0.3666234711706464
20230425 105900,38.46153846153846,43.61880725887715,0.3666120170840613
20230425 110000,38.46153846153846,43.53419526395648,0.36660046592894585
20230425 110100,38.46153846153846,43.44535207668579,0.36658881770529983
20230425 110200,38.46153846153846,43.35227769706512,0.3665770724131237
20230425 110300,38.46153846153846,43.26467897813267,0.3665655212580082
20230425 110400,38.46153846153846,43.18255591988847,0.36655416423995346
20230425 110500,38.46153846153846,43.09620166929427,0.3665427101533683
20230425 110600,38.46153846153846,43.005616226350064,0.3665311589982528
20230425 110700,30.76923076923077,42.75997002846158,0.3665097068530383
20230425 110800,30.76923076923077,42.511586000228974,0.36648825470782387
20230425 110900,38.46153846153846,42.411293704246525,0.36647660648417785
20230425 111000,38.46153846153846,42.306770215914064,0.3664648611920015
20230425 111100,38.46153846153846,42.198015535231605,0.36645301883129494
20230425 111200,38.46153846153846,42.08502966219914,0.36644107940205783
20230425 111300,30.76923076923077,41.81698303422241,0.3664192389827219
20230425 111400,30.76923076923077,41.55266981126037,0.3663975927004464
20230425 111500,30.76923076923077,41.292089993313056,0.366376140555232
20230425 111600,30.76923076923077,41.03524358038044,0.3663548825470782
20230425 111700,38.46153846153846,40.93296013505681,0.3663436225975538
20230425 111800,38.46153846153846,40.83291673274201,0.36633245971655987
20230425 111900,30.76923076923077,40.58428381084176,0.3663115899825278
20230425 112000,30.76923076923077,40.33938429395622,0.3662909143855561
20230425 112100,30.76923076923077,40.09821818208539,0.3662704329256456
20230425 112200,38.46153846153846,40.01161503782354,0.36625994952436414
20230425 112300,30.76923076923077,39.776422373976246,0.3662397592700447
20230425 112400,30.76923076923077,39.54496311514366,0.3662197631527859
20230425 112500,38.46153846153846,39.468066823920054,0.3662097650941565
20230425 112600,38.46153846153846,39.393410575705275,0.3661998641040576
20230425 112700,38.46153846153846,39.32099437049932,0.3661900601824889
20230425 112800,38.46153846153846,39.25081820830219,0.36618035332945065
20230425 112900,38.46153846153846,39.176410853755065,0.3661705494078822
20230425 113000,38.46153846153846,39.09777230685792,0.366160648417783
20230425 113100,38.46153846153846,39.014902567610775,0.3661506503591536
20230425 113200,38.46153846153846,38.92780163601363,0.3661405552319938
20230425 113300,38.46153846153846,38.83646951206648,0.3661303630363037
20230425 113400,38.46153846153846,38.74090619576933,0.3661200737720832
20230425 113500,38.46153846153846,38.64111168712217,0.3661096874393323
20230425 113600,38.46153846153846,38.53708598612501,0.366099204038051
20230425 113700,38.46153846153846,38.428829092777846,0.3660886235682392
20230425 113800,38.46153846153846,38.31634100708066,0.3660779460298971
20230425 113900,38.46153846153846,38.19962172903349,0.36606717142302453
20230425 114000,38.46153846153846,38.078671258636305,0.3660562997476219
20230425 114100,38.46153846153846,37.95348959588913,0.3660453310036887
20230425 114200,38.46153846153846,37.824076740791945,0.366034265191225
20230425 114300,38.46153846153846,37.700139546383,0.36602339351582214
20230425 114400,38.46153846153846,37.58814924802111,0.3660130071830712
20230425 114500,38.46153846153846,37.47978568595924,0.36600281498738113
20230425 114600,38.46153846153846,37.37782224677973,0.3659929139972822
20230425 114700,38.46153846153846,37.28780570364729,0.3659837895554262
20230425 114800,38.46153846153846,37.205853315346616,0.36597524752475263
20230425 114900,38.46153846153846,37.13002371127006,0.36596719083673074
20230425 115000,38.46153846153846,37.066141003240595,0.36595991069695216
20230425 115100,38.46153846153846,37.010322450042885,0.3659532129683557
20230425 115200,38.46153846153846,36.95480256924637,0.36594670937682017
20230425 115300,38.46153846153846,36.90734684328161,0.36594078819646675
20230425 115400,38.46153846153846,36.86989664275629,0.36593554649582605
20230425 115500,30.76923076923077,36.68579829325316,0.3659208891477383
20230425 115600,30.76923076923077,36.51319883119533,0.36590700834789364
20230425 115700,30.76923076923077,36.35403962719047,0.3658940011648223
20230425 115800,40.0,36.38543341513638,0.36588167346146383
20230425 115900,40.0,36.428475426728184,0.36587021937487857
20230425 120000,40.0,36.477341550142945,0.3658593476994758
20230425 120100,44.44444444444444,36.61917775487956,0.36584905843525534
20230425 120200,44.44444444444444,36.765975240057934,0.36583935158221703
20230425 120300,50.0,37.02472509694409,0.3658301300718308
20230425 120400,50.0,37.28541632443787,0.3658213939040963
20230425 120500,50.0,37.54610755193167,0.3658130460104833
20230425 120600,50.0,37.80679877942545,0.365805086390992
20230425 120700,50.0,38.06749000691924,0.36579751504562213
20230425 120800,50.0,38.32818123441304,0.3657903319743739
20230425 120900,50.0,38.58887246190682,0.36578353717724704
20230425 121000,50.0,38.84956368940061,0.3657771306542419
20230425 121100,50.0,39.110254916894405,0.36577111240535815
20230425 121200,50.0,39.370946144388185,0.365765482430596
20230425 121300,62.5,39.87673541109768,0.3657700446515239
20230425 121400,62.5,40.38009796454759,0.365774898078043
20230425 121500,62.5,40.88103380473793,0.3657800427101533
20230425 121600,62.5,41.37954293166874,0.36578547854785476
20230425 121700,100.0,42.61091946298702,0.365801009512716
20230425 121800,100.0,43.8315106020406,0.365816734614638
20230425 121900,100.0,45.03268803501768,0.3658318773053776
20230425 122000,100.0,46.21445176191827,0.3658464375849349
20230425 122100,100.0,47.37680178274238,0.3658604154533099
20230425 122200,100.0,48.519738097489984,0.3658738109105027
20230425 122300,100.0,49.646247430172885,0.36588681809357404
20230425 122400,100.0,50.753343056779286,0.3658992428654629
20230425 122500,0.0,49.88322738759546,0.36589167152009316
20230425 122600,0.0,49.017591804429316,0.36588400310619296
20230425 122700,0.0,48.15942303129256,0.36587643176082313
20230425 122800,0.0,47.30872106818524,0.3658493496408464
20230425 122900,0.0,46.46548591510735,0.36582255872646086
20230425 123000,0.0,45.62971757205886,0.36579605901766643
20230425 123100,0.0,44.80141603903981,0.3657698505144632
20230425 123200,0.0,43.98058131605016,0.3657439332168511
20230425 123300,0.0,43.16721340308993,0.36571830712483017
20230425 123400,0.0,42.361312300159135,0.3656929722384003
20230425 123500,0.0,41.56287800725773,0.36566792855756164
20230425 123600,0.0,40.77191052438577,0.36564317608231406
20230425 123700,0.0,39.98840985154322,0.36561871481265773
20230425 123800,0.0,39.21237598873008,0.3655945447485925
20230425 123900,0.0,38.443808935946386,0.36557066589011844
20230425 124000,0.0,37.68270869319209,0.3655470782372354
20230425 124100,0.0,36.929075260467215,0.36552378178994366
20230425 124200,0.0,36.182908637771774,0.3655007765482431
20230425 124300,0.0,35.44420882510574,0.3654780625121336
20230425 124400,0.0,34.712975822469126,0.36545563968161526
20230425 124500,0.0,33.98920962986193,0.36543350805668806
20230425 124600,0.0,33.27291024728415,0.36541166763735194
20230425 124700,0.0,32.564077674735806,0.36539011842360714
20230425 124800,0.0,31.862711912216852,0.36536886041545336
20230425 124900,0.0,31.167319597721463,0.3653477965443604
20230425 125000,0.0,30.477900731249598,0.3653269268103282
20230425 125100,0.0,29.795948674807143,0.36530634828188707
20230425 125200,0.0,29.121463428394122,0.3652860609590372
20230425 125300,0.0,28.454444992010508,0.3652660648417784
20230425 125400,75.0,29.265481600950434,0.3652757716948167
20230425 125500,75.0,30.067931378356544,0.3652853814793245
20230425 125600,75.0,30.861794324228804,0.3652948941953019
20230425 125700,75.0,31.647070438567233,0.3653043098427492
20230425 125800,75.0,32.42375972137184,0.36531362842166587
20230425 125900,75.0,33.19335553464849,0.3653229470005826
20230425 130000,75.0,33.9558578783972,0.3653322655794992
20230425 130100,75.0,34.70977339061206,0.3653414870898855
20230425 130200,75.0,35.4551020712931,0.3653506115317414
20230425 130300,75.0,36.191843920440306,0.3653596389050669
20230425 130400,75.0,36.92149230005956,0.3653686662783926
20230425 130500,75.0,37.64255384814499,0.3653775965831877
20230425 130600,0.0,36.88444032940247,0.3653570180547466
20230425 130700,100.0,38.09457793441486,0.3653857503397398
20230425 130800,100.0,39.29276864338018,0.3654142884876722
20230425 130900,100.0,40.47901245629842,0.36544263249854386
20230425 131000,100.0,41.65330937316959,0.3654707823723548
20230425 131100,100.0,42.8156593939937,0.36549873810910494
20230425 131200,100.0,43.96606251877073,0.3655264997087943
20230425 131300,100.0,45.10451874750069,0.36555406717142297
20230425 131400,100.0,46.23102808018358,0.3655814404969909
20230425 131500,100.0,47.3455905168194,0.36560861968549785
20230425 131600,100.0,48.44820605740815,0.36563560473694423
20230425 131700,100.0,49.53887470194984,0.36566239565132974
20230425 131800,100.0,50.61759645044444,0.36568899242865455
20230425 131900,100.0,51.68437130289199,0.36571539506891854
20230425 132000,100.0,52.73919925929244,0.3657416035721219
20230425 132100,100.0,53.782080319645836,0.3657676179382644
20230425 132200,100.0,54.81301448395216,0.3657934381673461
20230425 132300,100.0,55.83200175221142,0.3658190642593671
20230425 132400,100.0,56.83904212442361,0.36584449621432735
20230425 132500,0.0,55.87335128686323,0.36581091050281495
20230425 132600,100.0,56.87591157305777,0.3658463405164046
20230425 132700,0.0,55.90574064947974,0.3658128518734226
20230425 132800,100.0,56.90382084965662,0.3658483789555426
20230425 132900,42.857142857142854,56.769505974514715,0.3658443991457969
20230425 133000,42.857142857142854,56.63433774965515,0.36584051640458165
20230425 133100,42.857142857142854,56.49831617507795,0.36583673073189676
20230425 133200,42.857142857142854,56.361441250783116,0.36583304212774215
20230425 133300,42.857142857142854,56.22371297677063,0.365829450592118
20230425 133400,42.857142857142854,56.085131353040495,0.3658259561250242
20230425 133500,42.857142857142854,55.94569637959271,0.3658225587264609
20230425 133600,42.857142857142854,55.80540805642728,0.365819258396428
20230425 133700,42.857142857142854,55.662773021538314,0.36581595806639494
20230425 133800,42.857142857142854,55.517791274925806,0.365812657736362
20230425 133900,42.857142857142854,55.37046281658977,0.365809357406329
20230425 134000,42.857142857142854,55.222579680937265,0.365806057076296
20230425 134100,42.857142857142854,55.0741418679683,0.36580275674626306
20230425 134200,42.857142857142854,54.925149377682864,0.36579945641623
20230425 134300,42.857142857142854,54.776465041462124,0.36579615608619703
20230425 134400,42.857142857142854,54.62808885930609,0.365792855756164
20230425 134500,85.71428571428571,55.32143550489502,0.36581896719083684
20230425 134600,85.71428571428571,56.00784868402807,0.3658447874199186
20230425 134700,85.71428571428571,56.68732839670522,0.36587031644340906
20230425 134800,85.71428571428571,57.35987464292647,0.3658955542613085
20230425 134900,85.71428571428571,58.025487422691846,0.36592050087361677
20230425 135000,85.71428571428571,58.68416673600133,0.36594515628033386
20230425 135100,85.71428571428571,59.33591258285492,0.36596952048145986
20230425 135200,85.71428571428571,59.980724963252634,0.36599359347699467
20230425 135300,85.71428571428571,60.61860387719443,0.36601737526693845
20230425 135400,85.71428571428571,61.249549324680366,0.36604086585129103
20230425 135500,85.71428571428571,61.87598801896996,0.36606416229858285
20230425 135600,85.71428571428571,62.49791996006323,0.36608726460881386
20230425 135700,85.71428571428571,63.11534514796017,0.36611017278198416
20230425 135800,85.71428571428571,63.728263582660794,0.3661328868180936
20230425 135900,85.71428571428571,64.34395540394377,0.3661555037856728
20230425 140000,85.71428571428571,64.96242061180907,0.36617802368472147
20230425 140100,85.71428571428571,65.58365920625675,0.36620044651523986
20230425 140200,85.71428571428571,66.2076711872868,0.3662227722772278
20230425 140300,85.71428571428571,66.83445655489918,0.3662450009706854
20230425 140400,85.71428571428571,67.46401530909394,0.36626713259561255
20230425 140500,85.71428571428571,68.09634744987103,0.3662891671520094
20230425 140600,85.71428571428571,68.73145297723049,0.36631110463987576
20230425 140700,85.71428571428571,69.34991818509582,0.36633275092215106
20230425 140800,85.71428571428571,69.95174307346701,0.3663541059988352
20230425 140900,85.71428571428571,70.53692764234407,0.3663751698699282
20230425 141000,85.71428571428571,71.10547189172698,0.3663957483983693
20230425 141100,85.71428571428571,71.65737582161577,0.3664158415841585
20230425 141200,85.71428571428571,72.19263943201042,0.3664354494272958
20230425 141300,85.71428571428571,72.71126272291094,0.36645457192778114
20230425 141400,85.71428571428571,73.21324569431734,0.36647320908561454
20230425 141500,85.71428571428571,73.69858834622958,0.36649136090079604
20230425 141600,85.71428571428571,74.16729067864769,0.3665090273733257
20230425 141700,85.71428571428571,74.61935269157168,0.36652620850320333
20230425 141800,85.71428571428571,75.05477438500152,0.36654290429042913
20230425 141900,85.71428571428571,75.47355575893724,0.36655911473500297
20230425 142000,85.71428571428571,75.87569681337881,0.3665748398369249
20230425 142100,85.71428571428571,76.26119754832627,0.366590079596195
20230425 142200,85.71428571428571,76.63005796377956,0.3666048340128131
20230425 142300,85.71428571428571,76.98227805973875,0.36661910308677936
20230425 142400,85.71428571428571,77.3178578362038,0.3666328868180937
20230425 142500,85.71428571428571,77.6367972931747,0.3666461852067561
20230425 142600,57.142857142857146,77.37887234101561,0.3666393904096294
20230425 142700,57.142857142857146,77.10985384252712,0.36663230440691147
20230425 142800,57.142857142857146,76.82974179770919,0.3666249271986025
20230425 142900,57.142857142857146,76.53853620656183,0.36661725878470225
20230425 143000,57.142857142857146,76.23623706908506,0.3666092991652109
20230425 143100,57.142857142857146,75.92284438527888,0.3666010483401283
20230425 143200,57.142857142857146,75.59835815514325,0.3665925063094546
20230425 143300,57.142857142857146,75.2627783786782,0.3665836730731898
20230425 143400,57.142857142857146,74.91610505588373,0.36657454863133376
20230425 143500,57.142857142857146,74.55833818675987,0.36656513298388677
20230425 143600,14.285714285714286,73.36370191641012,0.36652630557173366
20230425 143700,14.285714285714286,72.18085253903541,0.3664877693651719
20230425 143800,14.285714285714286,71.00979005463573,0.3664495243642011
20230425 143900,14.285714285714286,69.85051446321103,0.36641157056882157
20230425 144000,14.285714285714286,68.70302576476135,0.36637390797903313
20230425 144100,14.285714285714286,67.56732395928668,0.3663365365948359
20230425 144200,14.285714285714286,66.44340904678704,0.3662994564162298
20230425 144300,14.285714285714286,65.33128102726239,0.3662626674432149
20230425 144400,14.285714285714286,64.23093990071276,0.36622616967579114
20230425 144500,14.285714285714286,63.14238566713814,0.36618996311395846
20230425 144600,14.285714285714286,62.065618326538534,0.366154047757717
20230425 144700,14.285714285714286,61.00063787891395,0.36611842360706665
20230425 144800,14.285714285714286,59.932884044706995,0.3660827994564162
20230425 144900,14.285714285714286,58.881770529994185,0.3660476606484178
20230425 145000,100.0,59.52796960368305,0.366071830712483
20230425 145100,100.0,60.17416867737194,0.3660959037080179
20230425 145200,100.0,60.82036775106083,0.3661198796350224
20230425 145300,100.0,61.466566824749705,0.3661437584934965
20230425 145400,100.0,62.11276589843859,0.3661675402834401
20230425 145500,100.0,62.758964972127465,0.3661912250048534
20230425 145600,100.0,63.40516404581635,0.3662148126577364
20230425 145700,100.0,64.05136311950521,0.36623830324208895
20230425 145800,100.0,64.6975621931941,0.3662616967579111
20230425 145900,100.0,65.34376126688299,0.36628499320520297
20230425 150000,100.0,65.98996034057188,0.3663081925839643
20230425 150100,100.0,66.63615941426076,0.3663312948941953
20230425 150200,100.0,67.28235848794964,0.3663543001358959
20230425 150300,100.0,67.92855756163853,0.36637720830906617
20230425 150400,100.0,68.57475663532739,0.3664000194137061
20230425 150500,100.0,69.2209557090163,0.3664227334498157
20230425 150600,100.0,69.86715478270517,0.3664453504173948
20230425 150700,100.0,70.49394015031756,0.36646728790526123
20230425 150800,100.0,71.12072551792994,0.36648922539312767
20230425 150900,100.0,71.72809717946583,0.36651048340128145
20230425 151000,0.0,70.37468452727627,0.36647291788002345
20230425 151100,0.0,69.02959203483374,0.36643554649582627
20230425 151200,0.0,67.69281970213828,0.3663983692486899
20230425 151300,0.0,66.36436752918989,0.3663613861386141
20230425 151400,0.0,65.04423551598858,0.3663245971655992
20230425 151500,0.0,63.73242366253433,0.3662880023296449
20230425 151600,0.0,62.42893196882712,0.3662516016307515
20230425 151700,83.33333333333333,62.7677473629716,0.366264414676762
20230425 151800,83.33333333333333,63.09870482846603,0.3662769365171813
20230425 151900,83.33333333333333,63.42180436531048,0.36628916715200943
20230425 152000,83.33333333333333,63.73704597350491,0.3663011065812464
20230425 152100,83.33333333333333,64.04442965304935,0.36631275480489234
20230425 152200,83.33333333333333,64.34395540394377,0.366324111822947
20230425 152300,83.33333333333333,64.63562322618816,0.3663351776354107
20230425 152400,83.33333333333333,64.91943311978258,0.3663459522422831
20230425 152500,83.33333333333333,65.19538508472696,0.36635643564356446
20230425 152600,83.33333333333333,65.46347912102135,0.3663666278392546
